run_dir,best_model_checkpoint,best_metric,global_step
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta09999_seed42_20260702_095835/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta09999_seed42_20260702_095835/checkpoints/checkpoint-2270,0.6087785095131244,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta09999_seed42_20260702_095835/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta09999_seed42_20260702_095835/checkpoints/checkpoint-2270,0.6087785095131244,3405
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed0_20260702_094339/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed0_20260702_094339/checkpoints/checkpoint-2270,0.6236122456141613,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed0_20260702_094339/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed0_20260702_094339/checkpoints/checkpoint-3405,0.6324132353563243,3405
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed1_20260702_095103/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed1_20260702_095103/checkpoints/checkpoint-2270,0.626579170827904,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed1_20260702_095103/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed1_20260702_095103/checkpoints/checkpoint-3405,0.6291745378140023,3405
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed42_20260702_093620/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed42_20260702_093620/checkpoints/checkpoint-2270,0.6268173213667038,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed42_20260702_093620/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_effective_number_beta0999_seed42_20260702_093620/checkpoints/checkpoint-3405,0.6314838877973423,3405
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed0_20260702_083330/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed0_20260702_083330/checkpoints/checkpoint-2270,0.6169664915611243,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed0_20260702_083330/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed0_20260702_083330/checkpoints/checkpoint-3405,0.6204002234602931,3405
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed1_20260702_084051/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed1_20260702_084051/checkpoints/checkpoint-2270,0.6084659906747979,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed1_20260702_084051/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed1_20260702_084051/checkpoints/checkpoint-3405,0.6246555295947738,3405
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed42_20260702_082553/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed42_20260702_082553/checkpoints/checkpoint-2270,0.6292923155305951,2270
/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed42_20260702_082553/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models/phase4_class_weight_control_runs/phase4_cw_sqrt_inverse_frequency_seed42_20260702_082553/checkpoints/checkpoint-2270,0.6292923155305951,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/back_translation_runs/phase4_bt_k3_x3_seed0_20260619_114814/checkpoints/checkpoint-1429,/content/drive/MyDrive/Thesis/models_new/phase4_bt_k3_x3_seed0_20260619_114814/checkpoints/checkpoint-1429,0.5971106815131514,1429
/content/drive/MyDrive/Thesis/models/phase4_runs/back_translation_runs/phase4_bt_k3_x3_seed0_20260619_114814/checkpoints/checkpoint-4287,/content/drive/MyDrive/Thesis/models_new/phase4_bt_k3_x3_seed0_20260619_114814/checkpoints/checkpoint-1429,0.5971106815131514,4287
/content/drive/MyDrive/Thesis/models/phase4_runs/back_translation_runs/phase4_bt_k3_x3_seed1_20260619_120714/checkpoints/checkpoint-1429,/content/drive/MyDrive/Thesis/models_new/phase4_bt_k3_x3_seed1_20260619_120714/checkpoints/checkpoint-1429,0.5872452781985764,1429
/content/drive/MyDrive/Thesis/models/phase4_runs/back_translation_runs/phase4_bt_k3_x3_seed1_20260619_120714/checkpoints/checkpoint-4287,/content/drive/MyDrive/Thesis/models_new/phase4_bt_k3_x3_seed1_20260619_120714/checkpoints/checkpoint-1429,0.5872452781985764,4287
/content/drive/MyDrive/Thesis/models/phase4_runs/back_translation_runs/phase4_bt_k3_x3_seed42_correct/checkpoints/checkpoint-1429,/content/drive/MyDrive/Thesis/models_new/phase4_bt_k3_x3_seed42_20260619_100401/checkpoints/checkpoint-1429,0.5980211106599319,1429
/content/drive/MyDrive/Thesis/models/phase4_runs/back_translation_runs/phase4_bt_k3_x3_seed42_correct/checkpoints/checkpoint-4287,/content/drive/MyDrive/Thesis/models_new/phase4_bt_k3_x3_seed42_20260619_100401/checkpoints/checkpoint-1429,0.5980211106599319,4287
/content/drive/MyDrive/Thesis/models/phase4_runs/cross_entropy_runs/phase4_cw_seed0_20260619_132502/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_cw_seed0_20260619_132502/checkpoints/checkpoint-2270,0.5908893256985769,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/cross_entropy_runs/phase4_cw_seed0_20260619_132502/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_cw_seed0_20260619_132502/checkpoints/checkpoint-2270,0.5908893256985769,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/cross_entropy_runs/phase4_cw_seed1_20260619_133153/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_cw_seed1_20260619_133153/checkpoints/checkpoint-2270,0.5761598426228455,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/cross_entropy_runs/phase4_cw_seed1_20260619_133153/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_cw_seed1_20260619_133153/checkpoints/checkpoint-3405,0.6034143653534988,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/cross_entropy_runs/phase4_cw_seed42_correct/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_cw_seed42_20260619_131809/checkpoints/checkpoint-2270,0.6010893366808332,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/cross_entropy_runs/phase4_cw_seed42_correct/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_cw_seed42_20260619_131809/checkpoints/checkpoint-2270,0.6010893366808332,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g1_seed0_20260619_141557/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g1_seed0_20260619_141557/checkpoints/checkpoint-2270,0.6425316373105493,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g1_seed0_20260619_141557/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g1_seed0_20260619_141557/checkpoints/checkpoint-2270,0.6425316373105493,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g1_seed1_20260619_142259/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g1_seed1_20260619_142259/checkpoints/checkpoint-2270,0.6320880385106485,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g1_seed1_20260619_142259/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g1_seed1_20260619_142259/checkpoints/checkpoint-3405,0.6345630010451043,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g1_seed42_correct/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g1_seed42_20260619_140902/checkpoints/checkpoint-2270,0.642032340694597,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g1_seed42_correct/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g1_seed42_20260619_140902/checkpoints/checkpoint-3405,0.6459262373500668,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g2_seed0_20260619_135442/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g2_seed0_20260619_135442/checkpoints/checkpoint-2270,0.6414544630559132,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g2_seed0_20260619_135442/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g2_seed0_20260619_135442/checkpoints/checkpoint-2270,0.6414544630559132,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g2_seed1_20260619_140142/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g2_seed1_20260619_140142/checkpoints/checkpoint-2270,0.6271462957651444,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g2_seed1_20260619_140142/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g2_seed1_20260619_140142/checkpoints/checkpoint-3405,0.6341205453661475,3405
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g2_seed42_20260619_134728/checkpoints/checkpoint-2270,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g2_seed42_20260619_134728/checkpoints/checkpoint-2270,0.6429882862291191,2270
/content/drive/MyDrive/Thesis/models/phase4_runs/focal_loss_runs/phase4_focal_g2_seed42_20260619_134728/checkpoints/checkpoint-3405,/content/drive/MyDrive/Thesis/models_new/phase4_focal_g2_seed42_20260619_134728/checkpoints/checkpoint-2270,0.6429882862291191,3405
